case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,band,frequency_hz,antenna_resistance_ohm,antenna_reactance_ohm,antenna_raw_swr_50ohm,nec_radiation_efficiency,cache_hit
elevated_tree_feed20_end3_dedicated_angled_33ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,none,10m,28050000,1619.0,-910.07,42.61876475378268,0.9028,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,none,6m,50100000,154.26,-231.62,10.26743968989605,0.8936,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,160m,1850000,10.811,-1698.1,5339.303277184794,0.7675,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,80m,3550000,22.692,-620.32,341.80196527234955,0.821,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,60m,5357000,56.64,-16.946,1.4054565299873942,0.8734999999999999,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,40m,7050000,195.72,665.39,49.39219722454886,0.9048999999999999,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,30m,10120000,301.63,-808.42,49.51224691804616,0.885,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,20m,14050000,3379.5,189.04,67.8015337851274,0.9412,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,17m,18080000,2340.0,36.534,46.81141318535067,0.9054000000000001,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,15m,21050000,124.45,-410.3,29.911749920760588,0.8892,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,12m,24910000,268.01,688.85,40.93252508169028,0.9015000000000001,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,10m,28050000,1496.3,-815.57,38.82431465408472,0.8966,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,none,6m,50100000,149.9,-241.53,11.024267799099981,0.8859,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,160m,1850000,8.7647,-1777.1,7212.251803723854,0.7173,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,80m,3550000,17.334,-664.69,512.9936242775451,0.7696999999999999,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,60m,5357000,42.623,-49.632,2.8277716703195686,0.8359000000000001,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,40m,7050000,155.72,643.75,56.64337585453534,0.884,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,30m,10120000,366.13,-840.18,45.99763042675357,0.9095,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,20m,14050000,3306.7,460.72,67.41812336338047,0.9407,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,17m,18080000,2090.6,-172.07,42.09541066054205,0.9166,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,15m,21050000,141.01,-401.58,26.009395273793924,0.9112,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,12m,24910000,237.83,640.86,39.47890821422223,0.8972,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,10m,28050000,1952.5,-977.0,48.832635848278244,0.9106000000000001,True
elevated_tree_feed20_end3_dedicated_angled_33ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,none,6m,50100000,144.06,-234.79,10.788837037823026,0.8909,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,160m,1850000,10.835,-1585.1,4642.656743028832,0.7565000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,80m,3550000,23.026,-546.69,262.2216296492967,0.8139,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,60m,5357000,58.376,57.005,2.777298188395628,0.8695999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,40m,7050000,205.29,770.58,62.18251741319995,0.9035,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,30m,10120000,366.83,-631.12,29.1550637410023,0.8892,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,20m,14050000,489.34,-1163.6,65.21205723001388,0.9288,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,17m,18080000,2525.6,190.42,50.799249864752646,0.9087999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,15m,21050000,138.22,-199.45,8.768178238429652,0.8839,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,12m,24910000,1247.0,1492.6,60.695052019173076,0.9220999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,10m,28050000,1024.4,-1540.6,66.86016484802985,0.9124,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,none,6m,50100000,337.79,362.21,14.603251172459697,0.8937,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,160m,1850000,11.419,-1567.7,4309.157633879855,0.7683,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,80m,3550000,24.601,-536.87,236.8435531793894,0.8251000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,60m,5357000,62.546,64.014,3.0307044414210758,0.8776999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,40m,7050000,216.92,773.12,59.661352394628054,0.9081999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,30m,10120000,348.12,-612.77,28.64339468754106,0.8820999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,20m,14050000,470.32,-1168.7,67.58005697909432,0.9248000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,17m,18080000,2567.5,143.03,51.50941825304913,0.9087999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,15m,21050000,125.51,-191.03,8.607464668134138,0.8695,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,12m,24910000,1313.0,1426.9,57.29423869812373,0.9279000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,10m,28050000,1100.3,-1542.1,65.26201060450002,0.9146,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,none,6m,50100000,319.24,387.04,15.863169339908962,0.8826999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,160m,1850000,9.1418,-1644.3,5920.728927135496,0.7145,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,80m,3550000,18.508,-579.82,366.36184627831074,0.7715000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,60m,5357000,46.23,32.921,1.9665010471123885,0.8382999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,40m,7050000,169.14,756.99,71.4229386735923,0.8853,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,30m,10120000,437.22,-669.13,29.30562734343498,0.9102,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,20m,14050000,532.7,-1135.8,59.1650365527643,0.9376000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,17m,18080000,2356.8,170.03,47.38144425782408,0.9140999999999999,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,15m,21050000,164.18,-200.28,8.354806012077308,0.9077,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,12m,24910000,1106.8,1501.8,62.9206714821989,0.9167000000000001,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,10m,28050000,885.03,-1636.6,78.27242711677114,0.9035,True
elevated_tree_feed20_end3_dedicated_angled_37ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,none,6m,50100000,347.06,354.78,14.268617908047096,0.9013,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,160m,1850000,11.415,-1480.9,3847.0345402790886,0.7570999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,80m,3550000,24.906,-475.7,184.21588278532832,0.8177,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,60m,5357000,64.689,133.89,7.47530936864726,0.8734999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,40m,7050000,231.43,890.92,73.42528589439925,0.9067000000000001,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,30m,10120000,560.42,-260.68,13.649467836698774,0.8922,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,20m,14050000,154.44,-547.27,42.17470486513532,0.9012,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,17m,18080000,2736.7,256.1,55.21347469609354,0.9113,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,15m,21050000,236.62,138.98,6.420572584951274,0.8872,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,12m,24910000,527.56,-718.34,30.17506041371949,0.9129999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,10m,28050000,1039.1,-1260.6,51.39698417907913,0.9012,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,none,6m,50100000,247.64,-516.88,26.694125070188235,0.9004000000000001,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,160m,1850000,12.047,-1464.2,3563.5869530667687,0.7692,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,80m,3550000,26.644,-466.25,165.58393617292475,0.8290000000000001,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,60m,5357000,69.395,140.4,7.6589946223326395,0.8815999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,40m,7050000,244.81,891.45,70.00859407542008,0.9115000000000001,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,30m,10120000,538.51,-222.94,12.629788095458771,0.8859999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,20m,14050000,143.94,-543.22,44.20506914238369,0.892,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,17m,18080000,2735.8,178.96,54.95020818095535,0.9120999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,15m,21050000,225.12,165.96,7.029176477812976,0.8786,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,12m,24910000,483.52,-718.98,31.123720214477746,0.9033,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,10m,28050000,1054.9,-1291.7,52.759563485353425,0.9002,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az180_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,none,6m,50100000,250.47,-535.67,28.085732202341987,0.8967,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,160m,1850000,9.5682,-1538.5,4953.018757679301,0.7132999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,80m,3550000,19.872,-507.79,262.42129046482404,0.7745000000000001,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,60m,5357000,50.778,111.1,6.7129086100299595,0.8416,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,40m,7050000,188.44,882.48,86.67712605966362,0.8874,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,30m,10120000,665.22,-352.62,17.059282115850525,0.9131,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,20m,14050000,179.84,-546.68,37.083960320374096,0.9198999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,17m,18080000,2617.5,382.75,53.46977014548819,0.9131999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,15m,21050000,292.35,108.38,6.671714089965389,0.9133,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,12m,24910000,596.08,-681.49,27.55194766111959,0.9251999999999999,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,10m,28050000,968.22,-1242.2,51.27071502701592,0.9024,True
elevated_tree_feed20_end3_dedicated_angled_41ft_az90_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,none,6m,50100000,234.99,-517.74,27.69059909103043,0.8992,True
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,160m,1850000,11.98,-1390.6,3232.7407263899877,0.7573000000000001,True
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,80m,3550000,26.868,-411.83,128.64031208301344,0.8209000000000001,True
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,60m,5357000,72.066,209.28,14.219805920415613,0.8769,True
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,40m,7050000,268.06,1029.3,84.5822720658431,0.9096,True
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,30m,10120000,2171.8,221.99,43.89005123024892,0.9101,True
elevated_tree_feed20_end3_dedicated_angled_45ft_az135_none,elevated_tree,20.0,3.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,none,20m,14050000,98.844,-261.74,16.283122335963842,0.8775,True
